-7.313328881170469309e+00,-6.894287562993847374e+00
-7.942857750535788242e+00,-6.673737336775021234e+00
-6.163158319999457291e+00,-4.565404397175850448e+00
4.401704384208818155e+00,-6.945289879211451911e+00
4.270478830748473342e+00,-6.889992208459734258e+00
-2.330612977302465083e+00,8.025264210646756879e+00
-4.591351760645570934e+00,5.421224340038185652e+00
-4.663266073008051293e+00,5.379935434947340944e+00
-6.285665519229490350e+00,-5.304030543597776592e+00
-2.444417940724048943e+00,8.447558942179851371e+00
