9.275974816010599255e+00,4.509729580704075147e+00
8.106764594687174252e+00,5.294081594239155031e+00
9.723434238720114919e+00,4.356143317242572977e+00
8.679326817952091488e+00,5.745135072579618196e+00
9.010491099840455931e+00,4.577592035099920409e+00
8.003159326740520996e+00,4.450000688627750556e+00
8.549895102748189757e+00,4.308077793752084439e+00
7.998653503725734026e+00,4.463334047067882615e+00
8.367962709058851090e+00,3.796536296207974726e+00
9.545884137682328685e+00,4.387808837791423500e+00
8.877975819230686128e+00,3.641376468122893062e+00
8.531549914756070052e+00,4.827302656552974192e+00
8.821035118565715649e+00,3.652552647183853640e+00
7.671674820920546978e+00,4.754589671867003986e+00
9.492878630250510597e+00,4.761436584732332555e+00
7.732951675794484281e+00,4.997758259240283607e+00
8.974146235417602924e+00,4.279167403145040183e+00
8.110882005351477630e+00,4.717587840516485720e+00
9.847079027185012379e+00,4.496993131593198356e+00
9.079361553614807789e+00,4.229371087244338412e+00
7.999575733367483288e+00,4.097856486955273603e+00
8.243684619268771385e+00,3.974926656788666079e+00
9.358368394946344537e+00,4.883202497370951356e+00
8.571605391305707755e+00,3.687637331824037190e+00
8.930771705563442353e+00,4.461022897819904465e+00
8.556932872506735066e+00,4.464119719150826171e+00
8.021188370018400349e+00,5.025031540082692594e+00
8.662516600731791527e+00,3.869318832848152034e+00
9.315896806930519247e+00,4.327540602837159689e+00
8.301847893089345121e+00,5.307852116892205707e+00
9.190385652695646002e+00,4.239545511535680156e+00
7.940469078721573482e+00,3.875696873102534301e+00
8.986394456561733080e+00,5.758104581058807625e+00
8.721772297876142943e+00,4.918629334380483442e+00
8.342570274636871730e+00,4.201400659990077280e+00
9.375414539208875908e+00,4.904877183016539632e+00
9.071399317028815190e+00,3.909944198057881071e+00
9.030839610322813016e+00,3.621139663881062898e+00
9.022669647521512459e+00,4.008628883958794908e+00
8.566519080594817481e+00,4.181416778009256596e+00
8.447927610010308896e+00,4.494654186064721557e+00
9.140241495494359825e+00,4.425632188649130327e+00
7.395799309597702376e+00,3.966660526757248562e+00
8.352391297463634956e+00,3.687942843236651669e+00
8.126455993255662591e+00,5.225034503403307440e+00
9.639010843619825408e+00,4.964224163376210086e+00
9.143198742232538478e+00,4.005779974794661413e+00
8.743059912125284328e+00,4.475625285793204178e+00
8.332664406532416024e+00,3.470148258814382380e+00
7.998759474326994301e+00,4.602773340487676279e+00
