-3.925199229190803774e+00,-5.157370249932379913e+00
-3.706173666792595967e+00,-4.563813508026033361e+00
-3.615272938665336611e+00,-4.629306179957575651e+00
-2.958408167997521598e+00,-4.862897213614445491e+00
-3.518670873801885257e+00,-5.066447258033663914e+00
-3.615367708248728551e+00,-4.937565989112545850e+00
-3.362126500211778168e+00,-4.447577431279842841e+00
-3.318621739916595814e+00,-4.920686555636761383e+00
-3.782333330877820643e+00,-4.680675547076799781e+00
-4.020539269092926027e+00,-5.045614344706727650e+00
-3.368272935014098302e+00,-5.056470024028219434e+00
-3.471113300965172233e+00,-4.746246377352264290e+00
-3.629440396057415530e+00,-4.789452009905530439e+00
-3.547348172959275292e+00,-4.495707954387384575e+00
-3.388655079336122089e+00,-4.318670602031695616e+00
-3.911877546367400704e+00,-4.612450473008538943e+00
-3.580563626634176710e+00,-4.729676524655592296e+00
-3.661980334011422755e+00,-4.255187024184894362e+00
-3.462774079352747947e+00,-4.820550537070047881e+00
-3.409963298408765553e+00,-5.117757932232021467e+00
-3.496717986499750630e+00,-5.512880080112565473e+00
-3.379491183082195427e+00,-4.690599631519170032e+00
-3.535778641361118524e+00,-4.354274136589642907e+00
-3.702511350252693845e+00,-4.429642318858485694e+00
-3.109814566613965159e+00,-4.894817401471275531e+00
-3.417346370565587321e+00,-4.627383309151565705e+00
-3.844701431243601419e+00,-4.930554367451552622e+00
-3.277862163912986571e+00,-4.613375744967225245e+00
-3.060150820945974015e+00,-4.725726256696833438e+00
-3.717071328649633077e+00,-4.868221616168082910e+00
-3.551213975952580260e+00,-5.091676128269693180e+00
-3.493840571047185151e+00,-5.438790938282075160e+00
-3.702741559878724331e+00,-4.544363540814991609e+00
-3.646147109314294532e+00,-4.249047618255110237e+00
-3.508902496562535056e+00,-4.792227395133768830e+00
-3.762701846538686556e+00,-5.108559463399870104e+00
-3.607131681518823907e+00,-4.443821045034550998e+00
-3.993369484341042774e+00,-4.042491397659659924e+00
-3.378886098585616615e+00,-4.776336594311525019e+00
-2.842457621958605074e+00,-4.870744014409122080e+00
-3.671224505157505202e+00,-4.768148614820106879e+00
-3.378572839840384034e+00,-4.598514998176443491e+00
-2.937143446801417035e+00,-5.076230070858362531e+00
-3.447896831075666135e+00,-4.901322903527346675e+00
-2.967849084499512458e+00,-4.787399504566707265e+00
-3.478439421842554946e+00,-4.996138941694782787e+00
-3.861090000007037837e+00,-4.803287872614773413e+00
-3.301092773022494598e+00,-5.182222488142341987e+00
-3.043041268221167606e+00,-4.752619496007111088e+00
-3.388678546420384130e+00,-4.567875108426767028e+00
