7.388445809644155204e+00,4.760768357882767532e+00
-5.101977315674546709e+00,-4.938126863470296612e+00
-6.625784413196851297e+00,-6.446274809288862429e+00
7.864914440209221702e+00,4.703110553731831622e+00
-4.118232816990230027e+00,-4.358117850574658725e+00
2.702369913635221721e+00,-5.445796252298011453e+00
-9.445715147721088556e+00,3.204151222775061036e+00
-8.155645220792550276e+00,4.257711357008247433e+00
-7.456959915467578526e+00,-8.190109784345091626e+00
2.045719078517877154e+00,-5.469401756044064200e+00
