-1.566738340093697834e+00,7.489081788997784983e+00
-1.676074720128171824e+00,9.205420075436460792e+00
5.997323777744332673e+00,7.418847925224254070e+00
3.485138225057429651e+00,9.867987758800563114e+00
-1.849429826580349712e+00,9.152070991880304263e+00
3.309674737483387919e+00,1.002446105599481996e+01
-2.713156441821324982e+00,9.480665765363218256e+00
2.699583123962052689e+00,3.181224486360230141e+00
6.083468280909512416e+00,6.131530749600399233e+00
1.138814021625441208e+00,4.617704595461498585e+00
-2.120005524275472730e+00,8.417588593370874506e+00
3.457075529321499641e+00,9.427291582377501200e+00
3.608257500811754559e-01,4.935958190639547105e+00
4.001892120371810080e+00,9.206714158654314417e+00
-2.322719460689267379e+00,9.294724229433111162e+00
3.353996772408657456e+00,9.651458732356104520e+00
2.779582684710566909e+00,8.889606209025409100e+00
4.246989949125053343e+00,9.383101061537420406e+00
-2.010486969905868726e+00,9.772276160688399216e+00
7.190672546205848725e+00,6.455057542276708027e+00
-2.540375678358393063e+00,8.990129097853543527e+00
-9.695000992688027619e-01,7.741049911689201757e+00
3.185823907904264729e+00,7.892482090492458191e+00
4.316490761571400547e+00,1.058762555663318494e+01
5.803587884946370679e+00,6.230966129588662028e+00
4.257619938495773582e+00,8.119255888288774869e+00
-7.985973540800743731e-01,8.629139292402022932e+00
6.760281248062105952e+00,5.989181470570860810e+00
5.597383908214771608e+00,5.148272723861873956e+00
4.942886962209936952e-01,4.378141565317354988e+00
6.777316629193599340e+00,7.637609948908280266e+00
6.984427408192494191e+00,6.884722601136733289e+00
-8.950566764976688461e-01,4.174576823126008307e+00
3.649430570981180288e+00,9.525842677194809482e+00
5.809954906582359691e+00,5.694591547079135729e+00
-1.459124025688316451e+00,8.801668929536562658e+00
-1.947274697806795851e+00,1.059046057922118145e+01
8.195775938441456354e-01,4.257747125239058406e+00
1.153585622872709715e+00,5.016143926708649836e+00
-2.342817806539285286e+00,9.139169353860019385e+00
6.344418456344528501e+00,7.345453844671312460e+00
-2.501365427611143222e+00,8.916523052792564741e+00
-1.711910365188845873e+00,8.579254557204960108e+00
-1.774733407442812050e+00,1.030208586444469532e+01
-2.620854172525227455e+00,9.141536309928854465e+00
3.235215214872368517e+00,1.093934763865597759e+01
6.517686654521445355e+00,6.251017568301573846e+00
1.420641242287485007e+00,3.815551470007124024e+00
3.968188645821602467e+00,1.015075275989783243e+01
3.060828420098708591e+00,8.970913583891187315e+00
-1.328812765917259719e+00,8.751200342112699815e+00
6.114233036433285307e+00,7.380287031963254307e+00
-2.362715979061861926e+00,9.570161094977743588e+00
-2.032288567304361138e+00,8.736702692886026966e+00
-2.498025280896836620e+00,1.022825853562499177e+01
5.833589191269266117e+00,7.126562786840478836e+00
-2.047354723668484588e+00,9.514183526041884775e+00
1.366406787074246232e+00,3.459363107150407401e+00
5.259301219242925818e+00,6.877397747399731642e+00
-1.742275064925247863e+00,9.531038579890113382e+00
-1.191363154488436216e+00,9.148772215446699718e+00
7.571016536418493370e-01,4.251359618009618480e+00
2.433993230427284882e+00,1.000769078116146993e+01
2.958211349644292554e+00,9.789811309057796507e+00
-1.978831946546116605e+00,9.379222105079785266e+00
-1.070221359074022160e+00,7.806693683104136028e+00
1.417569745191156638e+00,3.490007122130807105e+00
-2.386635400074091251e+00,9.416738125815447447e+00
3.346165873286321091e+00,9.015776525917148732e+00
6.871258063186636456e+00,7.435677016806431894e+00
-1.234441713883807079e+00,8.698882447118672090e+00
1.281848189766023438e+00,3.569791707712334894e+00
-1.481874013737605855e+00,1.003349620795254715e+01
2.812961002918775932e+00,9.407637633090569551e+00
6.878678053107892154e+00,6.540898842222153675e+00
-2.063066856178864761e+00,9.387169269318556886e+00
-1.647893414592383143e+00,8.227803619234977717e+00
1.151918643252403340e+00,4.554690895218612035e+00
7.901436659088841852e-01,3.849645859783086266e+00
-2.206643123453032374e+00,9.474618428484749444e+00
1.471974013790015690e+00,4.212048738559812655e+00
-4.715883879520712529e-01,9.458639013794732264e+00
-3.085689804874857778e+00,8.127252778104868014e+00
-1.809235512556689018e+00,9.815721149318742178e+00
-2.255268883819745440e+00,9.161419601735977025e+00
-1.802583962293358599e+00,7.624945302788177948e+00
4.982100584646963481e-01,4.157938812306959164e+00
9.890639776449265952e-01,4.568516910954308230e+00
-9.533854963246419789e-01,9.806148143299500575e+00
6.703324973974233991e+00,5.656443507310748409e+00
5.579582253421007110e-01,4.383994499041633297e+00
-1.707135677776439486e+00,9.891113797693584786e+00
6.153747127068608158e+00,7.793070826191375922e+00
5.963539766453854085e+00,5.626164976840220433e+00
6.106018436607896227e+00,5.541291634211047423e+00
1.143932772913315965e+00,4.514036914320530336e+00
3.216766549834606970e+00,9.077324399353273066e+00
-2.480783368011755030e+00,8.578350690639419796e+00
3.843572664287350449e+00,9.455068344576872619e+00
1.797293138514549415e+00,3.028836762504265145e+00
