8.975859644974320872e+00,4.957217709976431963e-01
8.503703100628198897e+00,7.818846614128087680e-01
-2.469938218530821405e+00,1.443693088587625351e+00
-2.280834371982432440e+00,1.721037918787377219e+00
9.361685432464575740e+00,7.976162117704578058e+00
8.697536307321886540e+00,8.502369793847314838e+00
8.673936371363206277e+00,9.290180425073344850e+00
7.632014553545768409e-02,-2.380113987066477255e-01
6.461026651464856663e+00,8.384922147353883304e+00
8.091287692117856700e-01,5.284071649931869341e-02
5.192469843861013956e-01,4.215749472407553933e-02
6.386277989586917947e+00,7.885620809509232387e+00
6.925185290348702338e+00,8.302409349402584127e+00
-2.579811744450981159e+00,1.596773299793663448e+00
6.883674344818122570e+00,7.687815658435360078e+00
8.548416629963473401e-02,-5.551571459760525906e-01
6.649083615450275708e+00,8.455654875752250277e+00
-2.220605574846489905e+00,1.557598015288773619e+00
6.599076433993871227e+00,8.082539537261874685e+00
9.401593452310569532e+00,7.131981054136956599e-01
-2.267565623292147947e+00,1.010042646406159816e+00
6.037184711492082023e+00,7.855470097220602632e+00
-2.104052506019006064e+00,9.805706265324536375e-01
1.810030185611697373e-01,1.781362671372330730e-01
-2.611834736281892777e+00,9.013602932182240846e-01
6.502950426792655669e+00,8.000945448174709540e+00
9.174989057257199931e+00,8.331736127882178877e+00
2.442260609562993678e-01,2.439811248169231062e-01
6.040016559795064133e+00,7.829112212659350867e+00
8.018134220787578315e+00,8.585570964361574076e-01
-3.148646139869778704e+00,1.323624387538754554e+00
5.994112961791611127e+00,8.056531273211190225e+00
-2.956344392356912820e+00,6.799610757548688600e-01
8.794961614317912790e+00,1.050151311486779315e+00
-2.586970739130410646e+00,1.220399162046253760e+00
6.417004338813918629e+00,7.156455348057771282e+00
6.294807381451353656e+00,7.702833652852625335e+00
3.077291410204940902e-01,-3.484842061324043561e-02
8.746433082258461056e+00,8.555626207175505371e+00
-2.847208709580880903e+00,1.627763242676535382e+00
8.741264054956367602e+00,7.809484195918900973e-01
8.760112485342116173e+00,8.457693943967674599e+00
8.307679525634725337e+00,4.769850260758462523e-01
8.203736669981186225e+00,7.777024594937174129e-01
8.848458515518624168e+00,8.255325546621039123e+00
-2.666953822187170253e+00,1.362643599753719847e+00
4.128894231840971041e-01,2.294313746633732942e-01
8.663081505576951002e+00,7.748806598584483396e-01
9.589036872508984288e+00,8.757336211180545504e+00
3.667098038272081362e-01,1.554100001575407786e-01
6.270772483807901310e+00,7.725391293249630031e+00
5.845634532864730781e-01,-3.148026085511310135e-01
-2.479596088283363198e+00,1.869528005627951517e+00
6.463227498997227372e+00,7.612148973740597846e+00
6.102569403351584043e+00,7.730877822375744834e+00
4.201725057805762997e-01,-1.645390119577182231e-01
-2.735933966365312831e+00,1.087118253390937817e+00
-2.147241863614184343e+00,1.306092317933169378e+00
2.467362902164182414e-01,2.334368814095148098e-02
8.720331774252976231e+00,7.925346579205327924e-01
9.233876250974148547e+00,8.950984808469264919e+00
8.833820177251700656e+00,8.036221949172906776e+00
8.687894449915118500e+00,8.024126958442554525e-01
8.574467337238298015e+00,1.424472545405969459e+00
7.042400791601505228e-01,-1.420106354106911994e-01
4.935038949510182071e-01,-5.439347365961197389e-02
5.358172412465846968e-01,-5.281519018459012171e-01
8.394104552955795384e+00,9.899080931336493583e-01
8.410740026797808966e+00,6.237978530114174358e-01
9.612050057549005544e+00,8.819461702071034637e+00
-2.450980513053158116e+00,1.135631872840915157e+00
-2.514688278531044485e+00,1.484588997176726322e+00
4.547633492961030699e-01,3.733760467465968569e-01
-3.199766886554162859e+00,1.024574837974716601e+00
8.290035186368630349e+00,1.294683141924799274e+00
8.813366753727468250e+00,8.515320920981205077e+00
6.332675004664888974e+00,7.684049323923122898e+00
9.223759874935179681e+00,8.505378045836122780e+00
8.757130012790806717e+00,8.644205468181016982e+00
9.081382079966122234e+00,9.362652617893356677e+00
-2.623210111096383912e+00,1.137887061198324723e+00
6.303289272963765733e-01,1.248681900046140492e-01
8.465026264392001565e+00,1.047940927100210029e+00
8.769807780302924627e+00,9.106370172875543068e-01
8.412339944409298553e+00,1.706863605729522781e+00
6.384578595985914262e+00,7.780952234172708870e+00
8.771309255498019652e+00,2.192383399123069010e-01
8.794167082548387526e+00,8.751822511980238417e+00
8.536722510742871250e+00,9.119093281957723063e-01
6.878008886029005176e+00,7.705800561663187942e+00
7.566014126218284730e+00,7.835693486103416205e+00
2.730799022257451858e-01,2.157380030120500114e-01
8.654008725537474689e+00,8.329092071764826244e+00
9.131833923181643442e+00,8.989683488860917393e+00
8.469106604983016595e+00,8.036021583717134931e+00
6.350862673044651352e+00,8.048198884289165633e+00
9.155692984985268623e+00,8.062458236409838719e+00
2.276761178696678489e-01,-1.700648084712179098e-01
-2.190246908340287568e+00,1.578483167080481309e+00
1.600692088755755194e-01,-3.035482675838684780e-02
